,sensitivity,specificity,inv_frac,delay_samples,window_width
488,0.002,1.0,4.0,50,100
489,0.002,1.0,4.5,50,100
490,0.002,1.0,5.0,50,100
491,0.002,1.0,5.5,50,100
492,0.002,1.0,6.0,50,100
493,0.002,1.0,6.5,50,100
494,0.002,1.0,7.0,50,100
495,0.002,1.0,7.5,50,100
496,0.0,1.0,0.0,75,100
497,0.058,0.8256513026052105,0.5,75,100
498,1.0,0.0,1.0,75,100
499,0.9,0.06813627254509018,1.5,75,100
500,0.12,0.8276553106212425,2.0,75,100
501,0.012,0.9739478957915831,2.5,75,100
502,0.004,0.9979959919839679,3.0,75,100
503,0.002,1.0,3.5,75,100
504,0.002,1.0,4.0,75,100
505,0.002,1.0,4.5,75,100
506,0.002,1.0,5.0,75,100
507,0.002,1.0,5.5,75,100
508,0.002,1.0,6.0,75,100
509,0.002,1.0,6.5,75,100
510,0.002,1.0,7.0,75,100
511,0.002,1.0,7.5,75,100
512,0.0,1.0,0.0,100,100
513,0.224,0.6072144288577155,0.5,100,100
514,1.0,0.0,1.0,100,100
515,0.98,0.006012024048096192,1.5,100,100
516,0.342,0.5651302605210421,2.0,100,100
517,0.064,0.9338677354709419,2.5,100,100
518,0.012,0.9779559118236473,3.0,100,100
519,0.004,1.0,3.5,100,100
520,0.002,1.0,4.0,100,100
521,0.002,1.0,4.5,100,100
522,0.002,1.0,5.0,100,100
523,0.002,1.0,5.5,100,100
524,0.002,1.0,6.0,100,100
525,0.002,1.0,6.5,100,100
526,0.002,1.0,7.0,100,100
527,0.002,1.0,7.5,100,100
528,0.0,1.0,0.0,125,100
529,0.226,0.6192384769539078,0.5,125,100
530,1.0,0.0,1.0,125,100
531,0.974,0.014028056112224449,1.5,125,100
532,0.384,0.6332665330661322,2.0,125,100
533,0.07,0.9438877755511023,2.5,125,100
534,0.018,0.9819639278557114,3.0,125,100
535,0.006,1.0,3.5,125,100
536,0.004,1.0,4.0,125,100
537,0.002,1.0,4.5,125,100
538,0.002,1.0,5.0,125,100
539,0.002,1.0,5.5,125,100
540,0.002,1.0,6.0,125,100
541,0.002,1.0,6.5,125,100
542,0.002,1.0,7.0,125,100
543,0.002,1.0,7.5,125,100
544,0.0,1.0,0.0,150,100
545,0.248,0.625250501002004,0.5,150,100
546,1.0,0.0,1.0,150,100
547,0.974,0.018036072144288578,1.5,150,100
548,0.432,0.6292585170340681,2.0,150,100
549,0.09,0.9418837675350702,2.5,150,100
550,0.018,0.9859719438877755,3.0,150,100
551,0.006,0.9979959919839679,3.5,150,100
552,0.004,1.0,4.0,150,100
553,0.002,1.0,4.5,150,100
554,0.002,1.0,5.0,150,100
555,0.002,1.0,5.5,150,100
556,0.002,1.0,6.0,150,100
557,0.002,1.0,6.5,150,100
558,0.002,1.0,7.0,150,100
559,0.002,1.0,7.5,150,100
560,0.0,1.0,0.0,0,120
561,0.0,1.0,0.5,0,120
562,0.0,1.0,1.0,0,120
563,0.0,1.0,1.5,0,120
564,0.0,1.0,2.0,0,120
565,0.0,1.0,2.5,0,120
566,0.0,1.0,3.0,0,120
567,0.0,1.0,3.5,0,120
568,0.0,1.0,4.0,0,120
569,0.0,1.0,4.5,0,120
570,0.0,1.0,5.0,0,120
571,0.0,1.0,5.5,0,120
572,0.0,1.0,6.0,0,120
573,0.0,1.0,6.5,0,120
574,0.0,1.0,7.0,0,120
575,0.0,1.0,7.5,0,120
