,sensitivity,specificity,inv_frac,delay_samples,decay_part
491,0.0,1.0,7.5,0,920
492,0.0,1.0,8.0,0,920
493,0.0,1.0,0.0,25,920
494,0.45,0.27830377383651156,0.5,25,920
495,1.0,0.0,1.0,25,920
496,0.948,0.023736498199759967,1.5,25,920
497,0.512,0.2729697292972396,2.0,25,920
498,0.21,0.5588745166022137,2.5,25,920
499,0.094,0.7415655420722763,3.0,25,920
500,0.034,0.8497132951060141,3.5,25,920
501,0.014,0.9105214028537139,4.0,25,920
502,0.006,0.9447926390185358,4.5,25,920
503,0.002,0.9665288705160688,5.0,25,920
504,0.0,0.9793305774103214,5.5,25,920
505,0.0,0.9863981864248567,6.0,25,920
506,0.0,0.9897319642619016,6.5,25,920
507,0.0,0.9923989865315376,7.0,25,920
508,0.0,0.9949326576876917,7.5,25,920
509,0.0,0.9958661154820643,8.0,25,920
510,0.0,1.0,0.0,50,920
511,0.636,0.25616748899853314,0.5,50,920
512,1.0,0.0,1.0,50,920
513,0.986,0.029470596079477263,1.5,50,920
514,0.74,0.2576343512468329,2.0,50,920
515,0.374,0.5371382851046806,2.5,50,920
516,0.192,0.7248966528870516,3.0,50,920
517,0.108,0.8315775436724897,3.5,50,920
518,0.038,0.8977196959594612,4.0,50,920
519,0.02,0.9399919989331911,4.5,50,920
520,0.008,0.9601280170689426,5.0,50,920
521,0.002,0.974263235098013,5.5,50,920
522,0.002,0.9826643552473663,6.0,50,920
523,0.002,0.9881317509001201,6.5,50,920
524,0.002,0.9919989331910921,7.0,50,920
525,0.0,0.9946659554607281,7.5,50,920
526,0.0,0.9959994665955461,8.0,50,920
527,0.0,1.0,0.0,75,920
528,0.682,0.24909987998399788,0.5,75,920
529,1.0,0.0,1.0,75,920
530,0.998,0.03520469395919456,1.5,75,920
531,0.834,0.26656887585011335,2.0,75,920
532,0.52,0.5428723829843979,2.5,75,920
533,0.302,0.7311641552206961,3.0,75,920
534,0.158,0.8391785571409521,3.5,75,920
535,0.082,0.9029203893852513,4.0,75,920
536,0.036,0.9395919455927457,4.5,75,920
537,0.022,0.9621282837711694,5.0,75,920
538,0.016,0.9739965328710495,5.5,75,920
539,0.01,0.9821309507934392,6.0,75,920
540,0.01,0.9883984531270836,6.5,75,920
541,0.006,0.9913321776236832,7.0,75,920
542,0.002,0.9938658487798373,7.5,75,920
543,0.002,0.9961328177090278,8.0,75,920
544,0.0,1.0,0.0,100,920
545,0.682,0.25470062675023336,0.5,100,920
546,0.998,0.001200160021336178,1.0,100,920
547,0.998,0.046939591945592746,1.5,100,920
548,0.87,0.287238298439792,2.0,100,920
549,0.69,0.5558074409921323,2.5,100,920
550,0.46,0.7316975596746232,3.0,100,920
551,0.264,0.8318442458994533,3.5,100,920
552,0.15,0.8966528870516068,4.0,100,920
553,0.09,0.9326576876916922,4.5,100,920
554,0.054,0.9543939191892252,5.0,100,920
555,0.04,0.9690625416722229,5.5,100,920
556,0.022,0.9787971729563942,6.0,100,920
557,0.018,0.9857314308574476,6.5,100,920
558,0.014,0.9902653687158288,7.0,100,920
559,0.01,0.9931990932124283,7.5,100,920
560,0.01,0.9953327110281371,8.0,100,920
561,0.0,1.0,0.0,125,920
562,0.664,0.2792372316308841,0.5,125,920
563,1.0,0.004267235631417523,1.0,125,920
564,0.996,0.05920789438591812,1.5,125,920
565,0.93,0.3037738365115349,2.0,125,920
566,0.718,0.5540738765168689,2.5,125,920
567,0.496,0.7251633551140152,3.0,125,920
568,0.312,0.8322442992398986,3.5,125,920
569,0.21,0.8927857047606348,4.0,125,920
570,0.124,0.9345246032804374,4.5,125,920
571,0.088,0.954527270302707,5.0,125,920
572,0.05,0.9711961594879317,5.5,125,920
573,0.03,0.9801306840912122,6.0,125,920
574,0.016,0.9854647286304841,6.5,125,920
575,0.012,0.9881317509001201,7.0,125,920
576,0.008,0.9911988265102014,7.5,125,920
577,0.004,0.9938658487798373,8.0,125,920
578,0.0,1.0,0.0,150,920
579,0.556,0.27123616482197627,0.5,150,920
580,1.0,0.0040005334044539275,1.0,150,920
581,0.998,0.06014135218029071,1.5,150,920
582,0.936,0.3013735164688625,2.0,150,920
583,0.732,0.5518069075876784,2.5,150,920
584,0.502,0.733831177490332,3.0,150,920
585,0.332,0.8413121749566609,3.5,150,920
586,0.234,0.901186824909988,4.0,150,920
587,0.142,0.9398586478197093,4.5,150,920
588,0.074,0.9638618482464328,5.0,150,920
589,0.046,0.9759967995732765,5.5,150,920
590,0.028,0.9831977597012935,6.0,150,920
591,0.016,0.9890652086944925,6.5,150,920
592,0.004,0.9926656887585011,7.0,150,920
593,0.0,0.9943992532337645,7.5,150,920
594,0.0,0.9959994665955461,8.0,150,920
595,0.0,1.0,0.0,0,925
596,0.0,1.0,0.5,0,925
597,0.0,1.0,1.0,0,925
598,0.0,1.0,1.5,0,925
599,0.0,1.0,2.0,0,925
600,0.0,1.0,2.5,0,925
601,0.0,1.0,3.0,0,925
602,0.0,1.0,3.5,0,925
603,0.0,1.0,4.0,0,925
604,0.0,1.0,4.5,0,925
605,0.0,1.0,5.0,0,925
606,0.0,1.0,5.5,0,925
607,0.0,1.0,6.0,0,925
608,0.0,1.0,6.5,0,925
609,0.0,1.0,7.0,0,925
610,0.0,1.0,7.5,0,925
611,0.0,1.0,8.0,0,925
612,0.0,1.0,0.0,25,925
613,0.422,0.29937324976663554,0.5,25,925
614,1.0,0.0,1.0,25,925
615,0.944,0.027737031604213896,1.5,25,925
616,0.474,0.29363915188691825,2.0,25,925
617,0.186,0.5839445259367916,2.5,25,925
618,0.08,0.7645019335911455,3.0,25,925
619,0.026,0.8681157487665022,3.5,25,925
620,0.012,0.9253233764501934,4.0,25,925
621,0.006,0.9555940792105614,4.5,25,925
622,0.002,0.9725296706227498,5.0,25,925
623,0.0,0.9833311108147753,5.5,25,925
624,0.0,0.9882651020136018,6.0,25,925
625,0.0,0.9917322309641285,6.5,25,925
626,0.0,0.9943992532337645,7.0,25,925
627,0.0,0.9957327643685825,7.5,25,925
628,0.0,0.9966662221629551,8.0,25,925
629,0.0,1.0,0.0,50,925
630,0.626,0.2711028137084945,0.5,50,925
631,1.0,0.0,1.0,50,925
632,0.986,0.03347112948393119,1.5,50,925
633,0.72,0.2768369115882118,2.0,50,925
634,0.366,0.5607414321909588,2.5,50,925
635,0.174,0.7443659154553941,3.0,50,925
636,0.092,0.848513135084678,3.5,50,925
