,sensitivity,specificity,inv_frac,delay_samples,decay_part
211,1.0,0.0,1.5,150,905
212,1.0,0.0,2.0,150,905
213,1.0,0.018036072144288578,2.5,150,905
214,1.0,0.1843687374749499,3.0,150,905
215,1.0,0.4408817635270541,3.5,150,905
216,0.996,0.6633266533066132,4.0,150,905
217,0.988,0.7955911823647295,4.5,150,905
218,0.982,0.8777555110220441,5.0,150,905
219,0.966,0.9498997995991983,5.5,150,905
220,0.926,0.9619238476953907,6.0,150,905
221,0.902,0.9799599198396793,6.5,150,905
222,0.866,0.9859719438877755,7.0,150,905
223,0.822,0.9919839679358717,7.5,150,905
224,0.0,1.0,0.0,0,910
225,0.0,1.0,0.5,0,910
226,0.0,1.0,1.0,0,910
227,0.0,1.0,1.5,0,910
228,0.0,1.0,2.0,0,910
229,0.0,1.0,2.5,0,910
230,0.0,1.0,3.0,0,910
231,0.0,1.0,3.5,0,910
232,0.0,1.0,4.0,0,910
233,0.0,1.0,4.5,0,910
234,0.0,1.0,5.0,0,910
235,0.0,1.0,5.5,0,910
236,0.0,1.0,6.0,0,910
237,0.0,1.0,6.5,0,910
238,0.0,1.0,7.0,0,910
239,0.0,1.0,7.5,0,910
240,0.0,1.0,0.0,25,910
241,0.986,0.002004008016032064,0.5,25,910
242,1.0,0.0,1.0,25,910
243,1.0,0.0,1.5,25,910
244,0.998,0.0,2.0,25,910
245,0.832,0.10420841683366733,2.5,25,910
246,0.508,0.43687374749499,3.0,25,910
247,0.296,0.7134268537074149,3.5,25,910
248,0.194,0.843687374749499,4.0,25,910
249,0.12,0.9118236472945892,4.5,25,910
250,0.07,0.9478957915831663,5.0,25,910
251,0.042,0.9759519038076152,5.5,25,910
252,0.03,0.9839679358717435,6.0,25,910
253,0.022,0.9899799599198397,6.5,25,910
254,0.012,0.9979959919839679,7.0,25,910
255,0.008,1.0,7.5,25,910
256,0.0,1.0,0.0,50,910
257,1.0,0.002004008016032064,0.5,50,910
258,1.0,0.0,1.0,50,910
259,1.0,0.0,1.5,50,910
260,1.0,0.0,2.0,50,910
261,1.0,0.03406813627254509,2.5,50,910
262,0.986,0.22244488977955912,3.0,50,910
263,0.918,0.5370741482965932,3.5,50,910
264,0.738,0.7254509018036072,4.0,50,910
265,0.516,0.845691382765531,4.5,50,910
266,0.382,0.9078156312625251,5.0,50,910
267,0.286,0.9418837675350702,5.5,50,910
268,0.222,0.9659318637274549,6.0,50,910
269,0.156,0.9819639278557114,6.5,50,910
270,0.094,0.9879759519038076,7.0,50,910
271,0.068,0.9919839679358717,7.5,50,910
272,0.0,1.0,0.0,75,910
273,1.0,0.0,0.5,75,910
274,1.0,0.0,1.0,75,910
275,1.0,0.0,1.5,75,910
276,1.0,0.0,2.0,75,910
277,1.0,0.04408817635270541,2.5,75,910
278,0.992,0.23446893787575152,3.0,75,910
279,0.952,0.5250501002004008,3.5,75,910
280,0.906,0.7274549098196392,4.0,75,910
281,0.848,0.8216432865731463,4.5,75,910
282,0.79,0.8997995991983968,5.0,75,910
283,0.702,0.9498997995991983,5.5,75,910
284,0.606,0.9719438877755511,6.0,75,910
285,0.498,0.9779559118236473,6.5,75,910
286,0.426,0.9879759519038076,7.0,75,910
287,0.354,0.9959919839679359,7.5,75,910
288,0.0,1.0,0.0,100,910
289,1.0,0.0,0.5,100,910
290,1.0,0.0,1.0,100,910
291,1.0,0.0,1.5,100,910
