,sensitivity,specificity,inv_frac,delay_samples,decay_part
255,0.0,1.0,0.0,25,910
256,1.0,0.0,0.5,25,910
257,1.0,0.0,1.0,25,910
258,1.0,0.0,1.5,25,910
259,1.0,0.0,2.0,25,910
260,0.992,0.0,2.5,25,910
261,0.918,0.006012024048096192,3.0,25,910
262,0.724,0.06412825651302605,3.5,25,910
263,0.486,0.1903807615230461,4.0,25,910
264,0.332,0.3286573146292585,4.5,25,910
265,0.236,0.4849699398797595,5.0,25,910
266,0.178,0.6292585170340681,5.5,25,910
267,0.13,0.7334669338677354,6.0,25,910
268,0.092,0.8096192384769539,6.5,25,910
269,0.064,0.8476953907815631,7.0,25,910
270,0.05,0.8777555110220441,7.5,25,910
271,0.036,0.9218436873747495,8.0,25,910
272,0.0,1.0,0.0,50,910
273,1.0,0.0,0.5,50,910
274,1.0,0.0,1.0,50,910
275,1.0,0.0,1.5,50,910
276,1.0,0.0,2.0,50,910
277,1.0,0.0,2.5,50,910
278,1.0,0.002004008016032064,3.0,50,910
279,0.98,0.04809619238476954,3.5,50,910
280,0.922,0.14829659318637275,4.0,50,910
281,0.792,0.3246492985971944,4.5,50,910
282,0.646,0.48897795591182364,5.0,50,910
283,0.522,0.6212424849699398,5.5,50,910
284,0.42,0.7034068136272545,6.0,50,910
285,0.35,0.7655310621242485,6.5,50,910
286,0.294,0.8496993987975952,7.0,50,910
287,0.244,0.8857715430861723,7.5,50,910
288,0.184,0.9118236472945892,8.0,50,910
289,0.0,1.0,0.0,75,910
290,1.0,0.0,0.5,75,910
291,1.0,0.0,1.0,75,910
292,1.0,0.0,1.5,75,910
293,1.0,0.0,2.0,75,910
294,1.0,0.002004008016032064,2.5,75,910
295,1.0,0.01603206412825651,3.0,75,910
296,0.994,0.08016032064128256,3.5,75,910
297,0.958,0.18036072144288579,4.0,75,910
298,0.92,0.3226452905811623,4.5,75,910
299,0.87,0.45490981963927857,5.0,75,910
300,0.834,0.5971943887775552,5.5,75,910
301,0.778,0.6753507014028056,6.0,75,910
